,City,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015
15,"Bakersfield, CA",15.221101992966002,12.919814161576186,10.99268221996812,12.439416872460766,8.697623422035203,7.546860356138707,13.67767784429002,12.94458717326231,9.94713198667604,8.640950951834526,10.447248269429034
16,"Baltimore, MD",8.79551920341394,9.346614044979013,9.931211701917375,10.222289792913612,7.826813691248378,6.936303296208798,16.148262194540052,15.486366137349489,11.114410869403816,11.819685259820167,10.074000331840054
17,"Baton Rouge, LA",9.870845204178538,10.050318358684118,11.735591506572295,17.04201192033726,11.559212431232506,8.471604766218382,11.964772284935773,9.000629062696582,10.01786033220218,7.681708577333793,8.139195665763701
18,"Beaumont, TX",10.18667972575906,11.508349900596421,11.92944998839638,13.207854406130268,10.472612879348631,6.512120498940927,10.012216691282388,12.573471155086322,6.920000737150545,8.403376340632082,4.2565297993796
19,"Bellevue, WA",19.13381774144717,14.84460367218988,26.38172920065253,31.041465766634524,14.25072660337144,13.316280033140016,9.371895665994948,5.5507372072853425,7.056672760511883,5.878716940436893,3.128494559997895
20,"Birmingham, AL",8.456556460629292,7.597121256179122,8.594875697615423,10.22680507924738,6.70321046373365,6.185775075987842,18.634925784735177,13.047082559277682,12.820315505963833,13.134533326793859,10.193485274613641
21,"Boise City, ID",16.152094048493755,18.99044105316116,20.236693690518152,15.359079283887468,9.783154877329062,13.447817836812144,11.349963630139918,8.395911907327585,5.89944610140605,5.244532212542488,5.363483615716332
22,"Boston, MA",11.037363817707535,15.56355455568054,12.15140432482335,13.033743008536945,8.894487080514054,7.781087530895764,11.563091985046354,9.604662811843237,8.080456037239168,8.327116227575274,6.673832696966069
23,"Bridgeport, CT",10.057737056428156,10.470387066687394,10.984598106850633,7.109130913091309,7.91263529931522,6.441458559536735,19.82023057382922,18.96586194831809,13.66482030142986,14.59364986891931,12.994889007552063
24,"Brownsville, TX",8.763135830072667,11.720744680851064,15.695764909248055,15.988812785388127,11.923116263211728,8.59399643856525,9.967623211666712,14.497941168555052,12.67519885649245,7.085959686915564,5.987584726768905
25,"Buffalo, NY",6.505830124090714,11.21072463768116,9.028215028215028,8.352474598492298,6.6670055922724965,6.7809749670619235,14.110375133803894,13.592464626521883,11.797724983903187,8.620518010917719,7.2743822495386175
26,"Cape Coral, FL",19.761004431314625,21.61408757138972,18.719028741328046,11.626313452715703,6.572825104739998,5.943320158102766,16.779714651293975,14.344773692635401,11.724509980219384,6.359084859623549,6.9353889896563565
27,"Carrollton, TX",19.02601233574685,31.323356009070295,22.53108897286156,20.239569313593538,12.402510726203719,13.763053797468354,5.820070675133512,6.297731045932485,5.700185568673857,3.7341616266659368,2.997183402288317
28,"Cedar Rapids, IA",16.694648744610703,19.510331163317293,16.74416961130742,32.599603567889,16.87573824710607,18.350727546412443,6.808809940834931,6.5833392514736175,4.755553135888501,4.08969135457945,4.687479198562205
29,"Centennial, CO",21.90409356725146,27.00870406189555,24.210245901639343,19.224786595004744,13.232016442110071,14.128256513026052,7.213960079908481,5.581786314697571,5.653290142495305,4.279670301886156,3.3004115226337447
30,"Chandler, AZ",22.05129093744585,29.10292164674635,16.612396166134186,20.662609238451935,10.834971629505315,10.561475734304489,6.929432782492184,6.283219019473789,5.633068002265748,5.122434345514054,4.025966670914214
