,City,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
0,"Albuquerque, NM",14.533702213279678,18.786018755328218,19.911129631032654,19.150971599402094,13.877965420184962,12.436433972217337,10.542099760998806,8.817330210772834,7.260191129831865,8.308842985411632,6.681221925947136,5.212341582236029,4.805098232215281,5.73442461213515,5.082789815873801,5.594741235392321,6.105604933050484,4.188382833833395,4.337846680424825
1,"Anchorage, AK",12.81366919799963,12.609018217789135,14.652566814074216,16.511550802139038,13.173254061296266,11.754006708907939,7.661335213567373,6.494627840373589,6.606992700196206,5.7183315376327535,6.38002773925104,5.161294300441463,5.820640200985993,5.451502611674414,5.422419721737291,5.23490456291309,6.645121785276908,4.071370312700115,4.253728853148253
2,"Atlanta, GA",10.534443789308176,10.19023642732049,10.807413896445203,11.776196319018405,7.966136535756789,6.6968349928876245,13.222760712963632,14.661379014288928,11.253639626218852,10.482968109451917,7.382863100691921,7.278971557776059,6.648206576499055,5.659871540159308,4.996723400711801,6.626816673082371,5.200897924180897,4.7571050172958245,5.678079769380143
3,"Austin, TX",14.198369367401908,16.34728908531292,19.592060018755863,19.4349764252036,13.391172640280844,11.853359223300972,8.2512891672835,7.106502305753443,5.853624982803686,4.469576219506403,4.170989606868504,3.4769092106143344,3.537583100820243,3.772957997024981,3.4288390452774014,4.36291125942195,5.291024617177733,3.0455537458234887,3.950271791590815
4,"Baltimore, MD",8.79551920341394,9.346614044979013,9.931211701917375,10.222289792913612,7.826813691248378,6.936303296208798,16.148262194540052,15.486366137349489,11.114410869403816,11.819685259820167,10.074000331840054,8.923227264398705,7.569993393625989,6.7618442282305775,7.3100091912372465,7.555763971326071,7.9224788240986195,5.496045135808221,5.053968642738811
5,"Boise City, ID",16.152094048493755,18.99044105316116,20.236693690518152,15.359079283887468,9.783154877329062,13.447817836812144,11.349963630139918,8.395911907327585,5.89944610140605,5.244532212542488,5.363483615716332,4.53408586049726,3.9181700364943195,3.340684276970772,4.493748523798277,4.736951453172972,2.7658404763564,1.9347973299796846,3.4716348477525374
6,"Boston, MA",11.037363817707535,15.56355455568054,12.15140432482335,13.033743008536945,8.894487080514054,7.781087530895764,11.563091985046354,9.604662811843237,8.080456037239168,8.327116227575274,6.673832696966069,7.570565956390853,6.710638256260817,6.867019620056057,4.41093219642249,6.88025591934663,8.02281398048103,5.225530098626545,4.171434927147571
7,"Charlotte, NC",12.053908355795148,13.637751152073733,13.447170148187823,15.167829727843685,9.113039517139278,7.493991742117054,11.286429938173672,10.537583911157766,10.16804901504856,9.224918743228603,7.340827526376782,5.412054381176789,4.623674461776036,4.183091312586767,3.603294575935717,4.948711008043826,5.031209483420394,3.2852715267484163,3.527263829546952
8,"Chicago, IL",9.05875783000397,10.159389366709927,10.919532978159953,10.602606929492378,7.641774714712258,6.742210230164293,14.097141506412273,13.66392816823319,12.665761267980344,10.912343346063404,9.496046014029206,8.14835373155091,8.30436221044696,8.135736002409196,6.2891934432722065,8.102960599800364,10.103573633308184,6.436241905463243,6.440379968226477
9,"Cincinnati, OH",9.548107968487667,9.762342436974789,10.386110337141265,10.821038445169528,9.090302083894244,6.942449095022624,15.776012225049696,12.137325998439477,12.231857015968766,13.298736830215674,10.48981389144315,9.422456131536308,5.901118384324215,6.215793099129564,6.853901579028054,7.322682681695143,7.559699908874159,5.287265456067335,6.347012171549735
10,"Cleveland, OH",5.8527701725782135,6.209213178678827,6.314119259766963,6.29680516470783,4.6695937777980525,4.832131297943373,19.533152096775954,19.435775457300785,18.080501761282278,18.37667445957475,17.521746357138902,13.936349878270788,12.462818278286974,11.712837374982875,11.0896617914908,12.416545993936534,12.26957881800916,8.897022145400973,9.527910436076098
11,"Columbus, OH",12.67440450119605,12.393933613124762,13.996619698263592,15.437807766041423,10.5930321687313,8.129314927863023,10.746959560938013,8.54542085305058,7.212225046730637,6.416014072716098,6.5511078292755585,6.159773399300789,5.07932286605636,5.045729607350278,4.6299653707061115,5.417690269507424,6.229611102937571,4.37188603865554,4.388451646587899
12,"Corpus Christi, TX",17.244149765990638,11.78048137737175,15.403709765411893,16.063044936284374,10.174117647058823,10.505113636363637,7.979740691401664,6.103573029183094,5.922219328596054,5.897554917138162,5.643980746327908,5.041352888431851,5.946058195730971,5.771709612424444,5.408621721035014,5.716249101615201,5.31058345627882,4.813479257579872,3.934484941897276
13,"Dallas, TX",11.630533936300292,12.257335361877853,15.741235517379145,16.425376042397318,10.705988588598188,9.868313285904703,9.779731737469275,9.27521634756495,7.912220165596459,6.62874425708848,5.185364129681076,4.682170675389099,5.226705076538821,4.3181546971409315,4.611743510408245,4.9021611331952295,6.029384285794988,4.017421035493324,4.411594856316681
14,"Denver, CO",15.244506058738962,15.224326663611832,16.91924003211132,19.425366084081247,10.441713716373298,8.37001221001221,9.499337057896943,7.243437317048132,5.90512177824936,4.70022078557358,4.4856267702205646,4.337630429809117,3.159972557562919,3.6015133222122886,3.0241337376381683,4.341347877118138,6.249272424725918,3.7080468068600436,3.739817957591337
15,"Detroit, MI",4.870205503308951,4.510864139145057,4.77731209425695,4.892702517094144,3.534278208352421,3.0766681033598093,29.287442544075542,27.65353898934226,25.32932103774051,21.588266107909902,20.592425757891935,16.485685736047348,15.84967378996747,13.051751839318015,11.162507525228648,14.912898792373324,17.370209895441455,12.369072483948324,10.694359826456198
16,"El Paso, TX",8.988431969828836,13.24520367936925,14.153888643393724,21.13835716016477,14.734674956369982,11.424816154064924,7.558973829556599,10.442661761449765,8.425961522389557,7.831848434226925,6.34654555732065,5.758123394918184,6.554288642012239,6.580950557332588,5.713825187732295,6.249240510377026,7.89894265125214,6.01584018756612,4.229778082648918
17,"Fresno, CA",11.785305664610208,9.090111808470843,9.549673645842164,8.874429043943929,7.169778353017311,6.2574189285910915,18.469329795214,16.81292859540594,13.492895333872873,11.856395641823205,10.877839165131983,9.699022011068712,9.223339173511272,9.003976126638388,8.181632068132497,9.53657285617379,9.324753783707246,7.93222041300808,7.001139729285706
18,"Greensboro, NC",15.398494143892917,15.121671084185284,10.766575254073238,12.649549722168999,9.51303730017762,7.927351858051557,11.084549058068735,11.511806535475214,7.962845566549985,6.725176969110208,5.176977659515495,7.179157937419747,6.8458543318878515,6.050304538740161,5.689674198804292,6.538648991129739,6.385269663279283,3.155891830942603,3.910401025678958
19,"Houston, TX",10.978751454051958,11.850527881701211,14.659176082141016,17.00255604242078,12.022466402516237,10.034321517022141,10.242448645098097,9.720490014095981,7.861027097514183,6.556758681408646,5.900925196033689,6.549111043914256,6.260268174828479,5.33110914751472,5.354705292991344,6.241704956822034,8.362474010772228,5.919370650293974,6.235924603374183
