"","city","year","geomobility","housing_price","income","median_age","unemployment","truck_cost"
"425","Phoenix, AZ",2011,1447691,141663.642421964,43960,32.8,10.9885430451082,2196.55784090909
"426","Phoenix, AZ",2012,1466025,134495.96609811,44153,32.9,9.69519757315759,2222.29488636364
"427","Phoenix, AZ",2013,1488825,165192.745607261,46601,32.8,9.08690718945853,2200.51738636364
"428","Phoenix, AZ",2014,1516220,196380.348536417,47929,33.2,8.19159663424785,2283.66784090909
"429","Phoenix, AZ",2015,1542578,204581.623922151,48452,33.8,6.22701259603232,2196.55784090909
"430","Phoenix, AZ",2016,1590170,224658.200622376,52062,33.4,5.90751782614485,2155.9725
"431","Phoenix, AZ",2017,1604130,238635.851665153,56696,33.8,5.54519303702361,2274.75886363636
"432","Phoenix, AZ",2018,1638454,255694.959131803,57957,33.5,4.78144237674516,2426.21147727273
"433","Phoenix, AZ",2019,1660734,275690.319263255,60931,34.4,4.39431298918699,2330.1925
"434","Phoenix, AZ",2020,1637201,293950.078928317,60914,33.9,5.35421548698374,2150.03318181818
"435","Phoenix, AZ",2021,1604577,339568.136420756,68435,34.5,5.93205216277716,2360.87897727273
"436","Phoenix, AZ",2022,1625768,438741.468547386,75969,35.1,4.32495357724916,2381.66659090909
"437","Phoenix, AZ",2023,1634990,450270.711737473,79664,34.9,4.39131705326768,2263.87011363636
"438","Pittsburgh, PA",2005,281188,108481.245527828,30278,38.4,9.56223120031279,2248.52071641791
"439","Pittsburgh, PA",2006,292924,113226.530245663,31779,37.9,13.4391308300755,2326.24289552239
"440","Pittsburgh, PA",2007,288027,115856.981981858,32363,36.6,14.2737157107232,2275.63310447761
"441","Pittsburgh, PA",2008,294264,118485.665450511,36709,36.2,14.6123115336598,2038.85158208955
"442","Pittsburgh, PA",2009,308590,117640.899683844,37461,34.5,10.5674762542232,1671.02685074627
"443","Pittsburgh, PA",2010,302709,120418.70618047,36196,33,8.90221534721839,1864.42855223881
"444","Pittsburgh, PA",2011,305051,122541.13980787,35947,34.4,10.8211858030123,2005.41297014925
"445","Pittsburgh, PA",2012,303049,121071.432617295,39884,33,9.33352637420974,2028.91037313433
"446","Pittsburgh, PA",2013,302193,122996.545095567,42004,33.7,7.99041611063933,2009.02795522388
"447","Pittsburgh, PA",2014,301843,127490.286429635,41074,32.8,8.25836752915563,2084.94264179104
"448","Pittsburgh, PA",2015,301549,132416.119637279,41293,32.9,7.01322174903437,2005.41297014925
"449","Pittsburgh, PA",2016,301325,139115.864992964,44707,33.5,6.49488556258811,1968.35937313433
"450","Pittsburgh, PA",2017,299597,143746.549786459,45851,33.3,5.44291120186628,2076.80892537313
"451","Pittsburgh, PA",2018,298041,149782.925847764,47417,34,4.55803363268074,2215.08210447761
"452","Pittsburgh, PA",2019,297682,155290.686577879,53799,33.3,5.28749017438644,2127.41871641791
"453","Pittsburgh, PA",2020,298260,163497.213374594,50536,33.4,5.35745160347942,1962.93689552239
"454","Pittsburgh, PA",2021,298278,181728.955728693,57821,34.2,7.18584947848052,2155.43485074627
"455","Pittsburgh, PA",2022,300449,195295.130483034,63380,33.1,5.34124453541407,2174.41352238806
"456","Pittsburgh, PA",2023,300292,201647.231733908,66219,34.1,4.9221889896252,2066.86771641791
"457","Portland, OR",2005,505427,224313.262933725,42287,36.4,12.6367090844821,3070.21084848485
"458","Portland, OR",2006,531136,271016.156204153,44273,37.1,15.8012697091117,3176.3355
"459","Portland, OR",2007,543033,305623.008657624,47143,37.8,15.4236152769446,3107.23107575758
"460","Portland, OR",2008,553301,309033.615896535,50979,37.3,14.0979692524558,2783.92109090909
"461","Portland, OR",2009,558421,279472.377913081,50203,35.3,8.59089506966223,2281.68000757576
"462","Portland, OR",2010,577463,256840.604400213,47185,35.5,8.19420132639728,2545.75762878788
"463","Portland, OR",2011,588652,239948.471215301,47033,35.7,9.72430075532831,2738.26281060606
"464","Portland, OR",2012,597229,221911.491086038,52158,36.6,9.70036559022255,2770.34700757576
"465","Portland, OR",2013,603324,235544.777038126,55571,36.6,9.03797302717479,2743.19884090909
"466","Portland, OR",2014,613097,265062.030218971,54624,37.1,7.4069239421755,2846.85547727273
"467","Portland, OR",2015,624849,286777.362269667,60892,36.7,6.4569978996754,2738.26281060606
"468","Portland, OR",2016,633013,325885.769013446,62127,36.7,4.97853453058762,2687.6685
"469","Portland, OR",2017,641113,364017.607512633,66187,36.8,4.65404732123972,2835.74940909091
"470","Portland, OR",2018,647558,387261.176247807,73097,37.6,4.00293149186098,3024.55256818182
"471","Portland, OR",2019,648136,401369.58433478,76231,37.5,3.8458861289782,2904.85383333333
"472","Portland, OR",2020,644608,414925.003328099,73159,37.5,5.29811708759077,2680.26445454545
"473","Portland, OR",2021,637452,457917.100822729,79057,38.3,7.12040067953924,2943.10806818182
"474","Portland, OR",2022,628521,528302.329732751,81119,38.5,4.52743918443625,2969.02222727273
"475","Portland, OR",2023,624727,537346.085855557,86057,39.4,3.8241450410297,2822.17532575758
"476","Raleigh, NC",2005,311788,192476.622367551,48131,32.6,17.2150814842096,2548.18321212121
"477","Raleigh, NC",2006,340336,202293.967364782,51123,32.2,17.6629501005301,2636.2635
"478","Raleigh, NC",2007,349239,214837.586970301,51071,32.3,21.0675590219224,2578.90889393939
"479","Raleigh, NC",2008,362966,223589.226884158,53825,32.3,18.1196701030928,2310.57127272727
"480","Raleigh, NC",2009,398050,216287.761229439,51969,31.8,11.1573942453801,1893.72618939394
"481","Raleigh, NC",2010,401196,209981.766191202,49931,32.2,9.33058566541648,2112.90271969697
"482","Raleigh, NC",2011,410184,204561.254150597,52040,32.2,9.01751487256149,2272.67626515152
"483","Raleigh, NC",2012,417636,194434.985961987,53653,32.4,8.14387354460114,2299.30518939394
"484","Raleigh, NC",2013,426414,198460.739519578,55170,32.8,7.78022566549411,2276.77302272727
"485","Raleigh, NC",2014,434346,208857.681344737,53475,32.4,5.56840700768192,2362.80493181818
"486","Raleigh, NC",2015,447096,218868.428022322,56910,32.8,4.90519127098283,2272.67626515152
"487","Raleigh, NC",2016,453964,234986.178920547,64456,33.8,4.5014704134981,2230.6845
"488","Raleigh, NC",2017,460144,250321.726194088,64660,33.4,3.52570907127028,2353.58722727273
"489","Raleigh, NC",2018,464260,264369.143276968,65695,34.1,3.28741517331058,2510.28820454545
"490","Raleigh, NC",2019,469096,278523.769888227,69333,34.5,4.42855646344018,2410.94183333333
"491","Raleigh, NC",2020,464068,290926.094324862,69720,34,4.2912450310536,2224.53936363636
"492","Raleigh, NC",2021,465968,316144.76225209,74612,35,5.54291748835132,2442.69170454545
"493","Raleigh, NC",2022,471209,395809.692908004,75424,34.6,3.24206294692243,2464.19968181818
"494","Raleigh, NC",2023,477712,432802.016031052,86309,34.9,3.02215063542921,2342.32114393939
"495","Sacramento, CA",2005,438313,370444.236788393,44867,33,11.9734647035772,2879.9183125
"496","Sacramento, CA",2006,430410,432095.331335395,46055,33.2,11.6210623007511,2979.465328125
"497","Sacramento, CA",2007,445672,406381.052899075,49849,33.6,11.6940226006034,2914.644015625
"498","Sacramento, CA",2008,451007,350605.256796268,50958,33.3,9.81901639344262,2611.372875
"499","Sacramento, CA",2009,458403,271752.490178515,47107,32.9,7.25856872067369,2140.2608359375
"500","Sacramento, CA",2010,460918,242502.744797732,46731,33.4,6.25921926461854,2387.9708515625
"501","Sacramento, CA",2011,464380,229964.94431307,47908,33.1,15.6141683883416,2568.5445078125
"502","Sacramento, CA",2012,470283,207878.784179735,48546,34.2,14.8979822552349,2598.6401171875
"503","Sacramento, CA",2013,472456,229421.82640177,48034,34.1,12.4972271990445,2573.1746015625
"504","Sacramento, CA",2014,480443,290664.737025717,48829,33.6,10.3235629996193,2670.4065703125
"505","Sacramento, CA",2015,483176,311321.38103884,52151,33.7,8.23557708537285,2568.5445078125
"506","Sacramento, CA",2016,489282,338164.524468132,55187,34.7,7.18031693891324,2521.086046875
"507","Sacramento, CA",2017,494946,365475.362840185,56943,35.2,8.1637143800198,2659.988859375
"508","Sacramento, CA",2018,502460,397881.036153739,65046,34.3,6.47687916567426,2837.0899453125
"509","Sacramento, CA",2019,508736,415336.52787445,69134,34.8,5.5530541239511,2724.810171875
"510","Sacramento, CA",2020,497705,431866.156818526,65847,34.9,6.67075043034598,2514.14090625
"511","Sacramento, CA",2021,520347,477200.972896398,75311,36.3,7.52760353618723,2760.6933984375
"512","Sacramento, CA",2022,522521,565275.416698804,80254,36,5.006540352708,2785.001390625
"513","Sacramento, CA",2023,520620,563979.454652117,85928,36.2,6.20327975665636,2647.2561015625
"514","Seattle, WA",2005,529917,299643.152813712,49297,36.8,15.6378105223387,3080.260625
"515","Seattle, WA",2006,555858,352198.212910016,58311,37.7,18.8251633986928,3186.73265625
"516","Seattle, WA",2007,570377,398889.774715021,57849,37.9,18.4244106862232,3117.40203125
"517","Seattle, WA",2008,575008,405935.688966084,61786,38.3,22.5432958289302,2793.03375
"518","Seattle, WA",2009,609717,357748.302029157,60843,36.7,14.269056811914,2289.148671875
"519","Seattle, WA",2010,603362,323666.748708304,60212,36.2,10.9619022823917,2554.090703125
"520","Seattle, WA",2011,612350,297615.072646162,61037,35.8,7.20529912423951,2747.226015625
"521","Seattle, WA",2012,626942,266714.37445677,64473,35.9,5.94801753857143,2779.415234375
"522","Seattle, WA",2013,645335,271791.400173033,70172,36.1,5.85327342084099,2752.178203125
"523","Seattle, WA",2014,662250,306945.287999995,70975,36.4,4.46046505944599,2856.174140625
"524","Seattle, WA",2015,678243,328651.262987709,80349,35.5,4.81109745132938,2747.226015625
"525","Seattle, WA",2016,697460,369860.990473619,83476,35.5,4.69191342688959,2696.46609375
"526","Seattle, WA",2017,716870,411681.331586025,86822,35.6,3.98612945110808,2845.03171875
"527","Seattle, WA",2018,737289,465920.485372473,93481,35.2,3.76033031453559,3034.452890625
"528","Seattle, WA",2019,747296,496868.292145654,102486,34.7,3.56819513234276,2914.36234375
"529","Seattle, WA",2020,734270,511502.692576199,97185,35.2,4.09262216947483,2689.0378125
"530","Seattle, WA",2021,727859,579514.320000863,110781,35.5,5.32261937905253,2952.741796875
"531","Seattle, WA",2022,744270,680797.533121349,115409,35.9,3.3449248275748,2978.74078125
"532","Seattle, WA",2023,747884,700059.878247112,120608,35.6,4.17496720275983,2831.413203125
"533","Tampa, FL",2005,307714,169048.252470323,38568,36.2,14.3316080995187,2768.039328
"534","Tampa, FL",2006,317885,211507.508864671,39602,35.1,15.0903154603145,2863.719144
"535","Tampa, FL",2007,330581,227733.699246887,44079,35.4,11.1864406779661,2801.416008
"536","Tampa, FL",2008,335669,201667.486405556,45224,35.8,14.1371804005383,2509.926336
"537","Tampa, FL",2009,339272,161729.670315518,41605,34.8,7.19185435873498,2057.116044
"538","Tampa, FL",2010,332528,139153.283473781,40883,33.7,7.33759686692776,2295.203028
"539","Tampa, FL",2011,342044,128574.885123789,40073,35.1,12.4762894047512,2468.761764
"540","Tampa, FL",2012,343415,116206.529385564,40894,34.4,12.5295625568511,2497.68822
"541","Tampa, FL",2013,349242,124118.312205755,42649,35.5,10.7908189822856,2473.211988
"542","Tampa, FL",2014,354259,143187.833454494,45709,35.5,8.83111641934305,2566.666692
"543","Tampa, FL",2015,365484,154836.496868052,44432,35.3,8.29939755242553,2468.761764
"544","Tampa, FL",2016,373426,170746.462467093,50405,36.2,7.52595684039088,2423.146968
"545","Tampa, FL",2017,381097,188203.049505676,50489,36.6,5.77252977659611,2556.653688
"546","Tampa, FL",2018,388361,205975.461961519,54599,34.6,5.66578939586598,2726.874756
"547","Tampa, FL",2019,394908,220367.663274259,57709,36,3.95776699029126,2618.956824
"548","Tampa, FL",2020,391419,232817.374907565,55634,35.9,5.77329545997953,2416.471632
"549","Tampa, FL",2021,382531,258738.957596696,63404,35.8,5.30641911832856,2653.44606
"550","Tampa, FL",2022,395748,324846.244790025,71089,35.3,4.34184172740825,2676.809736
"551","Tampa, FL",2023,399334,371875.542423333,72851,35.9,3.82619099021301,2544.415572
"552","Tucson, AZ",2005,497334,174185.072014072,34241,32.4,13.4504241781548,2470.3313125
"553","Tucson, AZ",2006,508439,226725.239235148,36095,32.6,15.0157558139535,2555.720578125
"554","Tucson, AZ",2007,513037,235879.680250229,36096,33,14.3919070602761,2500.118265625
"555","Tucson, AZ",2008,530510,223009.080649138,36640,33.2,13.817566864398,2239.978875
"556","Tucson, AZ",2009,533931,191140.58020344,35565,33.1,9.13095238095238,1835.8692109375
"557","Tucson, AZ",2010,515978,171524.134838021,36428,32.8,7.6153661320358,2048.3494765625
"558","Tucson, AZ",2011,519863,156746.039821983,35362,33.8,13.8804785217818,2203.2416328125
"559","Tucson, AZ",2012,517937,136212.564845714,35354,33.3,11.4484607605654,2229.0569921875
"560","Tucson, AZ",2013,519722,153919.23960846,35720,33.3,12.2110427566646,2207.2132265625
"561","Tucson, AZ",2014,521331,167351.144246841,36541,33.4,9.84349004867829,2290.6166953125
"562","Tucson, AZ",2015,523461,172410.651884584,38155,33.6,9.69817154099589,2203.2416328125
"563","Tucson, AZ",2016,523743,178974.895500443,40021,33.4,8.8858032770715,2162.532796875
"564","Tucson, AZ",2017,529237,188631.299760311,41613,34.1,8.46825217813493,2281.680609375
"565","Tucson, AZ",2018,539262,201440.328415888,43676,33.5,5.74404626727832,2433.5940703125
"566","Tucson, AZ",2019,543386,214829.059181372,44365,34.5,6.29150672135215,2337.282921875
"567","Tucson, AZ",2020,539697,231224.423749734,45227,34,7.52344715784175,2156.57540625
"568","Tucson, AZ",2021,535526,261345.753603838,50306,33.6,6.87771729202441,2368.0627734375
"569","Tucson, AZ",2022,540672,318821.306103021,51281,33.8,5.79866097169531,2388.913640625
"570","Tucson, AZ",2023,541472,338931.822862285,55708,35.6,5.05683962513712,2270.7587265625
"571","Tulsa, OK",2005,365149,119011.428512159,35966,35.3,14.0759823431507,1968.28444444444
"572","Tulsa, OK",2006,375773,122572.23661016,36137,36.1,14.0961746271882,2036.32
"573","Tulsa, OK",2007,384454,126631.155753132,38270,35.6,16.7827542904981,1992.01777777778
"574","Tulsa, OK",2008,383487,128703.725609384,39657,35.8,21.9126742160279,1784.74666666667
"575","Tulsa, OK",2009,383104,128249.297829246,38426,34.9,13.8435727134357,1462.76444444444
"576","Tulsa, OK",2010,388405,128489.29244154,38220,35.1,10.6404802929141,1632.06222222222
"577","Tulsa, OK",2011,390146,126555.345950078,40123,34.8,8.01035238295974,1755.47555555556
"578","Tulsa, OK",2012,388349,122320.595855998,40440,34.8,7.86206624527911,1776.04444444444
"579","Tulsa, OK",2013,392521,124317.416528003,41495,34.7,7.1739855911741,1758.64
"580","Tulsa, OK",2014,394069,127282.157602943,42803,35.4,5.58146320114761,1825.09333333333
"581","Tulsa, OK",2015,396815,132175.712738759,43322,35,6.37793068790227,1755.47555555556
"582","Tulsa, OK",2016,398007,133695.855264174,43134,34.5,7.0080467463687,1723.04
"583","Tulsa, OK",2017,396452,142860.749094446,45894,35.5,6.8544664807455,1817.97333333333
"584","Tulsa, OK",2018,396675,144607.245823914,47583,35.4,5.03136267101299,1939.01333333333
"585","Tulsa, OK",2019,396163,151946.726195816,49158,35.5,5.54765569644995,1862.27555555556
"586","Tulsa, OK",2020,397188,161056.201193772,49474,35.2,6.21319084207652,1718.29333333333
"587","Tulsa, OK",2021,406721,179646.535083284,51008,35.9,7.05424721504147,1886.8
"588","Tulsa, OK",2022,407633,205717.60600023,54040,35.8,4.8335332293558,1903.41333333333
"589","Tulsa, OK",2023,405937,223513.986698833,56821,35.7,6.02302795566975,1809.27111111111
"590","Washington, DC",2005,505886,353870.310623758,47221,35.9,10.9588597722664,2342.97578947368
"591","Washington, DC",2006,572680,425827.446852735,51847,35,11.7886860221491,2423.96289473684
"592","Washington, DC",2007,579800,431580.11502665,54317,34.9,12.3813879266726,2371.22710526316
"593","Washington, DC",2008,584439,401361.672295977,57936,34.9,12.881559045957,2124.49894736842
"594","Washington, DC",2009,592109,339165.992536158,59290,35.1,9.01327699018539,1741.22276315789
"595","Washington, DC",2010,596747,319790.067157236,60903,33.9,8.06021053625378,1942.74881578947
"596","Washington, DC",2011,611608,318414.811862658,63124,33.4,11.3774419872005,2089.65565789474
"597","Washington, DC",2012,624847,314068.095518504,66583,33.7,10.3429080688284,2114.14013157895
"598","Washington, DC",2013,636535,336099.631542736,67572,33.8,10.4465694721872,2093.4225
"599","Washington, DC",2014,648586,362697.904796302,71648,33.8,8.8595043065936,2172.52618421053
"600","Washington, DC",2015,663006,373022.696856016,75628,33.8,7.25063813833093,2089.65565789474
"601","Washington, DC",2016,672022,383018.369391202,75506,33.9,6.91959501525837,2051.04552631579
"602","Washington, DC",2017,684810,391994.521571568,82372,34,6.59077794163342,2164.05078947368
"603","Washington, DC",2018,693798,405671.256961444,85203,33.9,7.54118968977593,2308.1325
"604","Washington, DC",2019,697556,418772.380169796,92266,34.3,6.26380691348715,2216.78657894737
"605","Washington, DC",2020,693253,434866.175839387,90842,34.1,7.11962625000608,2045.39526315789
"606","Washington, DC",2021,661026,473189.903986264,90088,34.8,8.20076095126657,2245.97960526316
"607","Washington, DC",2022,660942,514290.971029187,101027,34.9,5.1126224748849,2265.75552631579
"608","Washington, DC",2023,670127,532275.461912279,108210,34.9,5.25893867112576,2153.69197368421
"609","Wichita, KS",2005,347984,109902.90989428,40115,34.2,12.3180492976411,1981.808625
"610","Wichita, KS",2006,351349,107354.068819682,41089,34.8,13.0968234151755,2050.31165625
"611","Wichita, KS",2007,355266,111378.148773702,42696,35,15.2453436095055,2005.70503125
"612","Wichita, KS",2008,358047,114261.777918679,44211,34,16.4089394068883,1797.00975
"613","Wichita, KS",2009,364108,115047.300787412,44405,34.3,9.89780615088413,1472.815171875
"614","Wichita, KS",2010,378148,117629.032166084,42694,33.9,8.73496280552604,1643.276203125
"615","Wichita, KS",2011,379792,114371.627302078,44184,34.3,10.462393034079,1767.537515625
"616","Wichita, KS",2012,380372,110632.660398673,43776,35.1,8.03478758813214,1788.247734375
"617","Wichita, KS",2013,380784,111972.287113485,43538,34,7.48211581640645,1770.723703125
"618","Wichita, KS",2014,382385,112149.596420072,45477,34,6.84802110817942,1837.633640625
"619","Wichita, KS",2015,383590,115130.546460802,46894,34.6,4.99433097929155,1767.537515625
"620","Wichita, KS",2016,385045,121298.549765246,49202,34.7,5.75430981330308,1734.87909375
"621","Wichita, KS",2017,385843,124458.587128474,50504,35.9,6.68971964495733,1830.46471875
"622","Wichita, KS",2018,382995,128795.614263263,51051,35.3,4.90129237309378,1952.336390625
"623","Wichita, KS",2019,384278,134578.073415414,55056,35.3,5.50721908971094,1875.07134375
"624","Wichita, KS",2020,385454,144698.977594438,53466,35.3,5.57098100936911,1730.0998125
"625","Wichita, KS",2021,390384,158485.933434206,56293,35.6,7.20333752993162,1899.764296875
"626","Wichita, KS",2022,393547,177256.373997405,59277,36.2,6.02561638502442,1916.49178125
"627","Wichita, KS",2023,392189,194398.312508856,61281,36.8,4.09388487464236,1821.702703125
